"ProductCode","ProductName","ProductVersion","OpSystemCode","MfgCode","Language","ApplicationType"
230,"Photo House","2.1","WIN95","Corel","English","Graphic/Drawing"
230,"Photo House","2.1","WIN98","Corel","English","Graphic/Drawing"
230,"Photo House","2.1","WINNT4.0","Corel","English","Graphic/Drawing"
231,"Money","2.0","DOS","Microsoft","English","Utility"
231,"Money","2.0","Gen","Microsoft","English","Utility"
231,"Money","2.0","WIN","Microsoft","English","Utility"
232,"HotFax MessageCenter","4.0.1","WIN","SmithMicro","English","Business Management"
232,"HotFax MessageCenter","4.0.1","WIN2000","SmithMicro","English","Business Management"
232,"HotFax MessageCenter","4.0.1","WIN9X","SmithMicro","English","Business Management"
232,"HotFax MessageCenter","4.0.1","WINME","SmithMicro","English","Business Management"
232,"HotFax MessageCenter","4.0.1","WINNT","SmithMicro","English","Business Management"
232,"HotFax MessageCenter","4.0.1","WINXP","SmithMicro","English","Business Management"
233,"Internet Security 2000","2.0 Family Ed.","WIN","SYM","English","Web Utility"
233,"Internet Security 2000","2.0 Family Ed.","WIN2000","SYM","English","Web Utility"
233,"Internet Security 2000","2.0 Family Ed.","WIN95","SYM","English","Web Utility"
233,"Internet Security 2000","2.0 Family Ed.","WIN98","SYM","English","Web Utility"
233,"Internet Security 2000","2.0 Family Ed.","WIN9X","SYM","English","Web Utility"
233,"Internet Security 2000","2.0 Family Ed.","WINNT","SYM","English","Web Utility"
234,"Excel","4.0","DOS","Microsoft","English","Spreadsheet"
234,"Excel","4.0","Gen","Microsoft","English","Spreadsheet"
234,"Excel","4.0","WIN","Microsoft","English","Spreadsheet"
236,"Act 2000","N/A","WIN","Interact","English","Business Management"
237,"pcAnywhere","9.2","DOS","SYM","English","Utility"
237,"pcAnywhere","9.2","Gen","SYM","English","Utility"
237,"pcAnywhere","9.2","WIN","SYM","English","Utility"
238,"Excel","4.0a","DOS","Microsoft","English","Spreadsheet"
238,"Excel","4.0a","Gen","Microsoft","English","Spreadsheet"
238,"Excel","4.0a","WIN","Microsoft","English","Spreadsheet"
239,"3D Home Design Suite","3.0 Deluxe","WIN9X","Broderbund","English","Suite"
240,"dBASE IV","2.0 For DOS","DOS","Borland","English","Database Management System"
241,"3D Home Architect","3.0 Deluxe","WIN9X","Broderbund","English","Suite"
242,"3D Home Interiors","2.0 Deluxe","WIN9X","Broderbund","English","Suite"
243,"Presentations","2.0","WIN","WordPerfect","English","Presentation"
244,"Imagine Your Landscape","5.0","WIN9X","Broderbund","English","Suite"
246,"Hometime Projects","N/A","WIN9X","Broderbund","English","Suite"
247,"Black & Decker","1.0","WIN9X","Broderbund","English","Suite"
248,"OmniForm","4.01","WIN","Caere","English","Unknown"
248,"OmniForm","4.01","WIN9X","Caere","English","Unknown"
248,"OmniForm","4.01","WINNT4.0","Caere","English","Unknown"
249,"FileMaker Pro","5","WIN","FileMaker Inc.","English","Unknown"
249,"FileMaker Pro","5","WIN9X","FileMaker Inc.","English","Unknown"
249,"FileMaker Pro","5","WINNT4.0","FileMaker Inc.","English","Unknown"
250,"Go Back","2.2","WIN","Adaptec","English","Utility"
250,"Go Back","2.2","WIN95","Adaptec","English","Utility"
250,"Go Back","2.2","WIN98","Adaptec","English","Utility"
250,"Go Back","2.2","WINME","Adaptec","English","Utility"
252,"Windows For Workgroups","3.11","WIN311","Microsoft","English","Operating System"
253,"FamilyLawyer","2001 Deluxe","WIN","Parsons","English","Utility"
253,"FamilyLawyer","2001 Deluxe","WIN2000","Parsons","English","Utility"
253,"FamilyLawyer","2001 Deluxe","WIN95","Parsons","English","Utility"
253,"FamilyLawyer","2001 Deluxe","WIN98","Parsons","English","Utility"
253,"FamilyLawyer","2001 Deluxe","WINNT","Parsons","English","Utility"
254,"DataKeeper","3.0","WIN9X","PowerQuest","English","Utility"
255,"BizPlan Builder","7.0","WIN","Jian","English","Business Planner"
255,"BizPlan Builder","7.0","WIN2000","Jian","English","Business Planner"
255,"BizPlan Builder","7.0","WIN95","Jian","English","Business Planner"
255,"BizPlan Builder","7.0","WIN98","Jian","English","Business Planner"
255,"BizPlan Builder","7.0","WINNT","Jian","English","Business Planner"
256,"Partition Commander","6.0","WIN","VCOM","English","Utility"
257,"Presentations","DOS","UNK","WordPerfect","English","Presentation"
258,"SmartSuite","Release 3","WIN","Lotus","English","Suite"
259,"1-2-3","5.0","WIN","Lotus","English","Spreadsheet"
260,"Ami Pro","3.1","WIN","Lotus","English","Word Processor"
261,"Approach","3.0","WIN","Lotus","English","Database Management System"
262,"Freelance Graphics","2.1","WIN","Lotus","English","Graphic/Drawing"
263,"Organizer","1.1","WIN","Lotus","English","Information Manager"
264,"Eudora","2.0.2","UNK","Qualcomm","English","E-mail"
265,"Norton Utilities","Windows 95","WIN95","SYM","English","Utility"
266,"Photoshop","2.5 LE","WIN","Adobe","English","Graphic/Drawing"
268,"MS DOS","3.3","DOS3.3","Microsoft","English","Operating System"
269,"GW Basic","N/A","DOS3.3","Microsoft","English","Programming Language"
270,"Resume Maker","6.0","WIN9X","Individual","English","Word Processor"
271,"VersaCheck","2000","WIN","Mips","English","Business Management"
272,"MS DOS","4.01","DOS401","Acbel","English","Operating System"
272,"MS DOS","4.01","Gen","Acbel","English","Operating System"
273,"HotMetal Pro","6.0","WIN","SoftQuad","English","Web Builder"
273,"HotMetal Pro","6.0","WIN9X","SoftQuad","English","Web Builder"
273,"HotMetal Pro","6.0","WINNT4.0","SoftQuad","English","Web Builder"
274,"Flight Simulator 2000","N/A","WIN","Microsoft","English","Game,Videogame"
274,"Flight Simulator 2000","N/A","WIN9X","Microsoft","English","Game,Videogame"
274,"Flight Simulator 2000","N/A","WINNT4.0","Microsoft","English","Game,Videogame"
275,"Cyber Surveillance","N/A","WIN","Intelliquis","English","Web Utility"
276,"Windows","95 Demo &Sample","WIN95","Microsoft","English","Operating System"
277,"TurboLinux Workstation","6.0","Linux","Linux","English","Operating System"
278,"Linux","6.4","Linux","Linux","English","Operating System"
279,"OpenLinux","2.4","Linux","Linux","English","Operating System"
280,"Ziff-Davis PC Benchmarks","N/A","WIN31","Ziff","English","Suite"
281,"Communicate","8.0","WIN","Communique","English","Communications"
281,"Communicate","8.0","WIN31","Communique","English","Communications"
281,"Communicate","8.0","WIN9X","Communique","English","Communications"
281,"Communicate","8.0","WINNT4.0","Communique","English","Communications"
282,"Linux","N/A","Linux","Corel","English","Operating System"
283,"WordPerfect Office","N/A","UNK","WordPerfect","English","Suite"
284,"WordPerfect","8","Linux","Corel","English","Word Processor"
285,"Mandrake","7.0","Linux","Linux","English","Operating System"
286,"WillMaker","7","Gen","Nolo","English","Unknown"
286,"WillMaker","7","Mac","Nolo","English","Unknown"
286,"WillMaker","7","WIN","Nolo","English","Unknown"
287,"Ghost 2001","N/A","WIN","SYM","English","Utility"
288,"Draw Perfect","3.0","UNK","WordPerfect","English","Graphic/Drawing"
289,"WordPerfect Office 2000","Linux","Linux","Corel","English","Suite"
290,"WordPerfect","9","Linux","Corel","English","Word Processor"
291,"Quattro Pro","9","Linux","Corel","English","Spreadsheet"
292,"Presentations","9","Linux","Corel","English","Presentation"
293,"Paradox","9","Linux","Corel","English","Database Management System"
294,"RailRoad Tycoon","2","Linux","Corel","English","Game,Videogame"
295,"Invoices & Estimates","1.0.0","WIN95","Pro Venture","English","Business Management"
295,"Invoices & Estimates","1.0.0","WIN98","Pro Venture","English","Business Management"
295,"Invoices & Estimates","1.0.0","WIN9X","Pro Venture","English","Business Management"
296,"Key ClipArt 25,000","2.03","DOS3.1","SmartSaver","English","Graphic/Drawing"
297,"UnInstaller","Deluxe","WIN","McAfee","English","Utility"
297,"UnInstaller","Deluxe","WIN2000","McAfee","English","Utility"
297,"UnInstaller","Deluxe","WIN9X","McAfee","English","Utility"
297,"UnInstaller","Deluxe","WINNT4.0","McAfee","English","Utility"
298,"QuickLink II","Class 1 & 2","DOS","SmithMicro","English","Communications"
298,"QuickLink II","Class 1 & 2","Gen","SmithMicro","English","Communications"
298,"QuickLink II","Class 1 & 2","WIN","SmithMicro","English","Communications"
299,"Sim City 3000","3000","WIN95","Maxis","English","Game,Videogame"
299,"Sim City 3000","3000","WIN98","Maxis","English","Game,Videogame"
299,"Sim City 3000","3000","WIN9X","Maxis","English","Game,Videogame"
300,"InDesign","1.5","Mac","Adobe","English","Publishing"
301,"X11 AT","N/A","XWIN","IIM","English","Web Utility"
302,"AfterEffects","4.1","Mac","Adobe","English","Graphic/Drawing"
303,"PageMaker","6.5 Plus","Mac","Adobe","English","Utility"
304,"Photoshop","5.5","Mac","Adobe","English","Graphic/Drawing"
305,"LiveMotion","N/A","Mac","Adobe","English","Web Utility"
306,"Type Manager","2.0","Gen","Adobe","English","Font Utility"
306,"Type Manager","2.0","PCDOS","Adobe","English","Font Utility"
306,"Type Manager","2.0","WIN30","Adobe","English","Font Utility"
307,"FrameMaker","6.0","Mac","Adobe","English","Presentation"
308,"Turbo C++","4.5","WIN","Borland","English","Programming Language"
309,"One-Write Plus","7.0","WIN95","Peachtree","English","Business Management"
310,"Cool 3D","3.0","WIN","Ulead","English","Graphic/Drawing"
310,"Cool 3D","3.0","WIN2000","Ulead","English","Graphic/Drawing"
310,"Cool 3D","3.0","WIN95","Ulead","English","Graphic/Drawing"
311,"Bicycle Poker","N/A","DOS3.1","Swfte","English","Game,Videogame"
311,"Bicycle Poker","N/A","Gen","Swfte","English","Game,Videogame"
311,"Bicycle Poker","N/A","WIN31","Swfte","English","Game,Videogame"
311,"Bicycle Poker","N/A","WIN95","Swfte","English","Game,Videogame"
312,"Prodigy","5.0.0.0035","Gen","Prodigy","English","Web Browser"
312,"Prodigy","5.0.0.0035","Mac","Prodigy","English","Web Browser"
312,"Prodigy","5.0.0.0035","WIN","Prodigy","English","Web Browser"
312,"Prodigy","5.0.0.0035","WIN95","Prodigy","English","Web Browser"
312,"Prodigy","5.0.0.0035","WIN98","Prodigy","English","Web Browser"
313,"FrameMaker+SGML","6.0","Mac","Adobe","English","Presentation"
314,"Type Manager","N/A","Mac","Adobe","English","Font Utility"
315,"Acrobat Distiller","4.0","Mac","Adobe","English","Unknown"
316,"WebWorks","N/A","Mac","Adobe","English","Unknown"
317,"Acrobat Reader","4.0","Mac","Adobe","English","Utility"
318,"Windows","95 Companion","WIN95","Microsoft","English","Operating System"
319,"PC/Focus","6.01.1","DOS","Information","English","Unknown"
320,"Harvard Graphics","3.0","DOS","SoftArt","English","Presentation"
321,"SideKick","2.0","Gen","Borland","English","Utility"
322,"First Aid","1.2a","WIN","CyberMedia","English","Utility"
323,"PC 911","N/A","Gen","CyberMedia","English","Unknown"
324,"Solaris","1.1","Solaris11","Sun Microsystem","English","Operating System"
325,"Sun-4m Supplement","N/A","Solaris11","Sun Microsystem","English","Unknown"
326,"Sun CD","1.0","Solaris","Sun Microsystem","English","Unknown"
327,"EasyFlow Upgrade","3.0","WIN","HavenTree","English","Business Management"
327,"EasyFlow Upgrade","3.0","WIN31","HavenTree","English","Business Management"
327,"EasyFlow Upgrade","3.0","WIN95","HavenTree","English","Business Management"
327,"EasyFlow Upgrade","3.0","WINNT","HavenTree","English","Business Management"
328,"Visual Basic","6.0Professional","Gen","Microsoft","English","Visual Development"
328,"Visual Basic","6.0Professional","Solaris","Microsoft","English","Visual Development"
328,"Visual Basic","6.0Professional","WIN95","Microsoft","English","Visual Development"
328,"Visual Basic","6.0Professional","WINNT4.0","Microsoft","English","Visual Development"
329,"Special Focus Internet","May-Aug 96","Solaris","SUNSOFT","English","Unknown"
330,"Special Focus Internet","Oct-Feb 97","Solaris","SUNSOFT","English","Unknown"
331,"Catalyst CDWARE","May-Aug95","Solaris","ScanSoft","English","Unknown"
332,"Publisher","2.0","WIN","Microsoft","English","Publishing"
333,"First Aid","98","WIN95","CyberMedia","English","Utility"
334,"Catalyst CDWARE","Jan-May 96","Solaris","SUNSOFT","English","Unknown"
335,"Catalyst CDWARE","Sep-Dec 95","Solaris","SUNSOFT","English","Unknown"
337,"Visual Studio","6.0","WIN","Microsoft","English","Suite"
337,"Visual Studio","6.0","WIN98","Microsoft","English","Suite"
337,"Visual Studio","6.0","WINNT","Microsoft","English","Suite"
338,"Solaris","2.3","Solaris23","SUNSOFT","English","Operating System"
339,"WINProbe","95","WIN31","Quarterdeck","English","Utility"
339,"WINProbe","95","WIN95","Quarterdeck","English","Utility"
340,"WINProbe","4","WIN31","Quarterdeck","English","Utility"
340,"WINProbe","4","WIN95","Quarterdeck","English","Utility"
341,"Encyclopedia","1995","Gen","Grolier","English","Educational"
342,"Stacker","4.0","Compaqdos331","Stac","English","Utility"
342,"Stacker","4.0","Novel7.0","Stac","English","Utility"
342,"Stacker","4.0","PCDos61","Stac","English","Utility"
342,"Stacker","4.0","WIN30","Stac","English","Utility"
342,"Stacker","4.0","WIN31","Stac","English","Utility"
342,"Stacker","4.0","dos32","Stac","English","Utility"
342,"Stacker","4.0","dos62","Stac","English","Utility"
343,"Solaris","1.1.1","Solaris11","SUNSOFT","English","Operating System"
344,"ProShare","1.6 Premier","DOS3.3","Intel","English","Utility"
344,"ProShare","1.6 Premier","WIN31","Intel","English","Utility"
345,"Solaris","2.2","Solaris","SUNSOFT","English","Operating System"
346,"WordPerfect Suite","7","WIN95","Corel","English","Suite"
347,"Windows For Workgroups","Add-ons","DOS6.22","Microsoft","English","Operating System"
347,"Windows For Workgroups","Add-ons","DOS6.3","Microsoft","English","Operating System"
347,"Windows For Workgroups","Add-ons","Gen","Microsoft","English","Operating System"
347,"Windows For Workgroups","Add-ons","WIN31","Microsoft","English","Operating System"
347,"Windows For Workgroups","Add-ons","WIN311","Microsoft","English","Operating System"
347,"Windows For Workgroups","Add-ons","dos621","Microsoft","English","Operating System"
348,"MSDN Library","VisualStudio6.0","WIN","Microsoft","English","Visual Development"
348,"MSDN Library","VisualStudio6.0","WIN98","Microsoft","English","Visual Development"
348,"MSDN Library","VisualStudio6.0","WINNT","Microsoft","English","Visual Development"
349,"Label Maker","N/A","WIN","Pro Venture","English","Utility"
349,"Label Maker","N/A","WIN31","Pro Venture","English","Utility"
349,"Label Maker","N/A","WIN95","Pro Venture","English","Utility"
350,"Quattro Pro","5.0","DOS","Borland","English","Spreadsheet"
351,"Spectre Challenger","N/A","UNK","Borland","English","Unknown"
352,"Drive Image","2.0","DOS","PowerQuest","English","Utility"
352,"Drive Image","2.0","Gen","PowerQuest","English","Utility"
352,"Drive Image","2.0","WIN95","PowerQuest","English","Utility"
352,"Drive Image","2.0","WINNT","PowerQuest","English","Utility"
352,"Drive Image","2.0","os2","PowerQuest","English","Utility"
353,"MSN Internet Access","2.6","WIN","Microsoft","English","Web Browser"
354,"Internet GuardDog Pro","N/A","WIN95","McAfee","English","Web Utility"
354,"Internet GuardDog Pro","N/A","WIN98","McAfee","English","Web Utility"
354,"Internet GuardDog Pro","N/A","WIN9X","McAfee","English","Web Utility"
355,"CD Sampler","7","WIN","Microsoft","English","Game,Videogame"
359,"System Commander","Deluxe","WIN9X","VCOM","English","Utility"
360,"Premiere","5.1","Mac","Adobe","English","Video"
361,"Photoshop","4.0 LE","Mac","Adobe","English","Graphic/Drawing"
362,"Acrobat Reader","3.01","Mac","Adobe","English","Utility"
363,"QuickTime","3.0","Mac","Adobe","English","Utility"
364,"Premiere Development Kit","5.0","Mac","Adobe","English","Video"
365,"GoLive","4.0","Mac","Adobe","English","Web Builder"
366,"Acrobat Reader","N/A","Mac","Adobe","English","Utility"
367,"Post-it","3.1","WIN31","3M","English","Business Management"
369,"Diskeeper","5.0","WIN","Executive","English","Utility"
369,"Diskeeper","5.0","WIN2000","Executive","English","Utility"
369,"Diskeeper","5.0","WIN95","Executive","English","Utility"
369,"Diskeeper","5.0","WIN98","Executive","English","Utility"
369,"Diskeeper","5.0","WINNT","Executive","English","Utility"
370,"MS DOS","6","DOS","Microsoft","English","Operating System"
